lat,lon,temperature [oC],soil moisture [m3/m3],pH_H2O_0-5cm [-],pH_H2O_5-15cm [-],pH_H2O_15-30cm [-],pH_H2O_30-60cm [-],pH_H2O_0-30cm [-],pH_H2O_2017_0-5cm [-],pH_H2O_2017_5-15cm [-],pH_H2O_2017_15-30cm [-],pH_H2O_2017_30-60cm [-],pH_H2O_2017_0-30cm [-],pH_KCl_2017_0-5cm [-],pH_KCl_2017_5-15cm [-],pH_KCl_2017_15-30cm [-],pH_KCl_2017_30-60cm [-],pH_KCl_2017_0-30cm [-],SOC_0-5cm [wt%],SOC_5-15cm [wt%],SOC_15-30cm [wt%],SOC_30-60cm [wt%],SOC_0-30cm [wt%],CEC_0-5cm [cmol/kg],CEC_5-15cm [cmol/kg],CEC_15-30cm [cmol/kg],CEC_30-60cm [cmol/kg],CEC_SG_0-30cm [cmol/kg],CEC_2017_0-5cm [cmol/kg],CEC_2017_5-15cm [cmol/kg],CEC_2017_15-30cm [cmol/kg],CEC_2017_30-60cm [cmol/kg],CEC_SG_2017_0-30cm [cmol/kg],NPP [gC/m/yr],porosity [-],BS_0-20cm [%],BS_20-40cm [%],BS_40-60cm [%],nitrification rate [kgN/ha/day],runoff [m/yr],erosion [mm/yr],CEC_0-30cm [cmol/kg],CEC_30-100cm [cmol/kg],cropland [%]
35.5,-77.5,16.08859634399414,0.2803010940551758,5.2,5.300000000000001,5.300000000000001,5.300000000000001,5.283333333333333,4.9,4.9,4.9,4.9,4.9,4.4,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.15,3.99,1.01,0.6900000000000001,0.33,1.3466666666666667,15.3,9.3,10.4,11.5,10.850000000000001,2.5,1.1,0.8,0.8,1.1833333333333333,763.312556168423,0.44699999690055847,47.93125,41.93402777777778,37.40756944444445,0.023493647575378418,0.3991323955127859,0.7907365216488834,0.0,0.0,56.0
35.5,-76.5,16.3550968170166,0.2684967517852783,5.2,5.2,5.2,5.300000000000001,5.2,4.800000000000001,4.800000000000001,5.0,5.1000000000000005,4.9,4.0,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.916666666666667,0.0,0.0,0.0,0.0,1.5616666666666668,19.1,11.100000000000001,11.4,12.200000000000001,12.583333333333332,4.0,3.4000000000000004,3.2,3.2,3.4,597.9147242957401,0.44999998807907104,47.36832740213523,47.229537366548044,44.736654804270465,0.02168983221054077,0.531863050144291,0.7907365216488834,37.48836988272916,37.48836988272916,17.0
36.5,-121.5,13.66705322265625,0.19221216440200806,6.9,7.1000000000000005,7.2,7.5,7.116666666666667,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,5.300000000000001,5.0,5.0,5.0,5.05,0.0,0.0,0.0,0.0,1.305,27.200000000000003,26.700000000000003,27.0,28.0,26.933333333333334,2.9000000000000004,3.0,2.8000000000000003,2.8000000000000003,2.8833333333333337,644.1388714877015,0.44699999690055847,81.17788502243671,83.7002794005588,85.40682414698163,0.2207815945148468,0.1998107103094275,0.9389996194580489,18.647798106582677,18.647798106582677,11.0
36.5,-120.5,15.935454368591309,0.20932886004447937,7.1000000000000005,7.300000000000001,7.5,7.800000000000001,7.366666666666666,7.300000000000001,7.300000000000001,7.4,7.6000000000000005,7.35,6.1000000000000005,6.0,6.0,6.0,6.016666666666667,1.96,1.59,0.6900000000000001,0.43,1.2016666666666667,29.700000000000003,29.5,29.700000000000003,29.8,29.633333333333336,7.4,8.0,8.200000000000001,8.4,8.0,418.89068770331454,0.43700000643730164,86.67736111111111,89.225625,89.97215277777778,0.15119649469852448,0.1647302506139447,0.9389996194580489,6.9228061228029665,6.9228061228029665,41.0
36.5,-119.5,17.1550235748291,0.2077573835849762,7.7,7.9,8.0,8.4,7.916666666666666,7.7,7.7,7.7,7.800000000000001,7.699999999999999,5.800000000000001,5.6000000000000005,5.7,5.800000000000001,5.683333333333334,1.59,0.87,0.6900000000000001,0.35000000000000003,0.9000000000000001,22.6,20.200000000000003,20.8,20.900000000000002,20.9,1.3,1.5,1.5,1.4000000000000001,1.4666666666666668,405.4132295100301,0.44699999690055847,84.29204157076097,85.83964567203739,85.90562879263445,0.0015004421584308147,0.2969902285223472,0.9389996194580489,10.949920601038729,10.949920601038729,46.0
36.5,-118.5,1.8750985860824585,0.20242297649383545,5.800000000000001,5.800000000000001,5.9,5.9,5.85,6.0,6.0,6.0,6.0,6.0,5.1000000000000005,4.7,4.6000000000000005,4.6000000000000005,4.716666666666667,5.87,3.3200000000000003,2.04,1.78,3.105,12.9,11.5,11.100000000000001,10.3,11.533333333333335,3.3000000000000003,2.5,1.5,1.5,2.1333333333333333,291.8749630881827,0.44699999690055847,62.67638888888889,61.31402777777778,60.61763888888889,0.22491541504859924,0.22460155843236335,0.9389996194580489,21.49825741901905,20.497940586113426,3.0
36.5,-117.5,15.090510368347168,0.1825159639120102,7.300000000000001,7.300000000000001,7.4,7.6000000000000005,7.35,7.4,7.5,7.5,7.6000000000000005,7.483333333333333,6.1000000000000005,6.1000000000000005,6.1000000000000005,6.1000000000000005,6.1,1.72,1.06,1.1,0.71,1.19,12.700000000000001,12.3,12.5,11.9,12.466666666666667,0.9,1.1,1.3,1.4000000000000001,1.1666666666666665,77.86413155366397,0.43700000643730164,93.83895833333334,99.0,99.0,0.04750815033912659,0.012102642072542606,0.9389996194580489,2.2572600515094567,31.124801979433983,0.0
36.5,-116.5,17.16457176208496,0.1663350611925125,8.8,8.8,8.9,8.9,8.85,8.200000000000001,8.3,8.3,8.3,8.283333333333333,7.300000000000001,7.2,7.2,7.300000000000001,7.216666666666667,0.47000000000000003,0.49,0.29,0.24,0.38666666666666666,15.9,16.1,15.8,13.4,15.916666666666666,1.2000000000000002,1.3,1.4000000000000001,1.5,1.3333333333333335,80.73907769721842,0.41200000047683716,95.3575,99.0,99.0,9.850397873378824e-06,0.008895241094535782,1.7297361411069323,2.332288494955965,2.24976237532078,0.0
36.5,-115.5,14.673323631286621,0.1680794656276703,8.200000000000001,8.4,8.4,8.6,8.366666666666667,8.200000000000001,8.3,8.3,8.4,8.283333333333333,6.6000000000000005,6.5,6.5,6.6000000000000005,6.516666666666667,0.58,0.41000000000000003,0.35000000000000003,0.27,0.4083333333333334,11.4,11.8,11.700000000000001,10.5,11.683333333333334,1.1,1.5,1.5,1.7000000000000002,1.4333333333333333,103.23727321361196,0.41200000047683716,95.89354166666666,99.0,99.0,0.028327826410531998,0.023874565872642643,1.7297361411069323,2.730323188631182,12.00332674550908,0.0
36.5,-114.5,19.83333969116211,0.17510120570659637,7.4,7.5,7.7,7.9,7.583333333333334,8.200000000000001,8.200000000000001,8.3,8.3,8.25,7.300000000000001,7.2,7.2,7.300000000000001,7.216666666666667,1.19,1.08,1.1400000000000001,0.67,1.1283333333333334,13.9,14.0,14.3,12.8,14.133333333333333,0.8,1.1,1.1,1.2000000000000002,1.05,99.78198388945718,0.41200000047683716,96.69501274117219,99.0,99.0,0.05542578548192978,0.012619652106362778,1.7297361411069323,7.792407345442546,18.7464356298117,2.0
36.5,-113.5,12.07060718536377,0.18643373250961304,7.4,7.5,7.6000000000000005,7.9,7.533333333333333,7.5,7.5,7.6000000000000005,7.5,7.550000000000001,6.6000000000000005,6.6000000000000005,6.6000000000000005,6.6000000000000005,6.6000000000000005,1.35,1.09,0.88,0.59,1.0283333333333333,13.600000000000001,14.200000000000001,14.3,11.100000000000001,14.15,1.4000000000000001,1.6,1.7000000000000002,1.8,1.6166666666666667,155.21715546110727,0.43700000643730164,97.94833333333334,99.416875,99.0,0.08932283520698547,0.028192593862697644,1.7297361411069323,9.998415835471867,9.441092584221412,7.0
36.5,-112.5,11.491291999816895,0.193712517619133,7.4,7.6000000000000005,7.800000000000001,8.1,7.666666666666667,7.9,7.9,7.9,8.0,7.9,6.5,6.300000000000001,6.300000000000001,6.4,6.333333333333334,0.99,0.76,0.63,0.49,0.7333333333333334,9.8,10.4,10.5,9.700000000000001,10.35,1.1,1.4000000000000001,1.6,1.7000000000000002,1.4500000000000002,181.78327502251395,0.43700000643730164,98.01041666666667,99.60618055555555,99.00520833333333,0.11246871203184128,0.04277463309780753,1.7297361411069323,39.17061973738088,45.910854203270816,8.0
36.5,-111.5,10.9035005569458,0.19564461708068848,5.9,6.0,6.0,6.0,5.983333333333333,8.1,8.200000000000001,8.200000000000001,8.200000000000001,8.183333333333334,7.2,7.1000000000000005,7.0,7.2,7.066666666666666,7.29,2.5300000000000002,1.53,0.8300000000000001,2.8233333333333337,21.0,20.0,18.900000000000002,19.8,19.616666666666667,1.2000000000000002,1.5,1.5,1.6,1.45,111.26119169836305,0.43700000643730164,98.409375,99.57569444444445,99.48715277777778,0.0845358669757843,0.01657717129846175,1.7297361411069323,26.57386737003099,27.82505549342709,3.0
36.5,-110.5,10.279702186584473,0.19615352153778076,7.800000000000001,7.9,7.9,8.200000000000001,7.883333333333334,7.800000000000001,7.9,7.9,8.0,7.883333333333334,7.1000000000000005,7.0,6.9,7.1000000000000005,6.966666666666667,0.6900000000000001,0.67,0.62,0.36,0.6483333333333334,11.9,12.0,12.200000000000001,12.0,12.083333333333334,0.7000000000000001,1.0,1.1,1.2000000000000002,1.0,119.28332028171212,0.43700000643730164,97.46034722222223,99.63923611111112,99.63923611111112,0.006749827414751053,0.013413067007336901,1.7297361411069323,15.909584557980827,15.787115863951339,4.0
36.5,-109.5,11.819266319274902,0.1976783573627472,7.9,8.1,8.1,8.200000000000001,8.066666666666666,8.1,8.200000000000001,8.200000000000001,8.200000000000001,8.183333333333334,7.4,7.2,7.2,7.2,7.233333333333333,0.53,0.44,0.48,0.36,0.475,10.8,10.700000000000001,10.600000000000001,10.9,10.666666666666668,1.3,1.6,1.6,1.7000000000000002,1.55,133.82997994023847,0.43700000643730164,96.21256944444444,99.59465277777778,99.59465277777778,0.08503515273332596,0.018389089237852305,1.7297361411069323,5.083661965613943,5.126148519282897,4.0
36.5,-108.5,11.515911102294922,0.19989073276519775,8.1,8.3,8.3,8.200000000000001,8.266666666666667,8.3,8.4,8.3,8.3,8.333333333333334,7.300000000000001,7.2,7.2,7.4,7.216666666666667,0.54,0.52,0.5,0.37,0.5133333333333334,9.700000000000001,10.100000000000001,10.200000000000001,10.0,10.083333333333334,1.1,1.4000000000000001,1.4000000000000001,1.5,1.35,107.91280464844472,0.44699999690055847,89.4251388888889,99.24416666666667,99.12680555555555,0.02363865077495575,0.017630851214723405,1.7297361411069323,9.956377600352287,10.499049501283118,4.0
36.5,-107.5,9.496374130249023,0.20512783527374268,8.0,8.1,8.200000000000001,8.3,8.133333333333333,8.1,8.200000000000001,8.200000000000001,8.200000000000001,8.183333333333334,7.0,6.9,7.0,7.0,6.966666666666667,0.6900000000000001,0.6,0.5,0.42,0.565,13.100000000000001,13.5,13.700000000000001,13.4,13.533333333333335,1.3,1.6,1.7000000000000002,1.8,1.6,171.2084998084972,0.43700000643730164,88.74104166666666,91.58305555555556,91.86895833333334,0.024401124566793442,0.029214072165938812,1.7297361411069323,3.6663380343860568,3.688830943780567,4.0
36.5,-106.5,6.480640888214111,0.21189194917678833,7.1000000000000005,7.2,7.300000000000001,7.7,7.233333333333333,7.7,7.7,7.800000000000001,8.0,7.75,6.800000000000001,6.800000000000001,6.800000000000001,7.0,6.800000000000001,2.3000000000000003,1.52,1.12,0.59,1.4500000000000002,19.8,20.3,20.700000000000003,21.0,20.416666666666668,1.7000000000000002,1.8,1.9000000000000001,1.9000000000000001,1.8333333333333335,320.0077195520128,0.43700000643730164,71.79972222222223,73.16180555555556,77.31819444444444,0.012539118528366089,0.08545360477293149,1.7297361411069323,20.384999752044674,19.799999713897705,7.0
36.5,-105.5,4.516820907592773,0.20932301878929138,7.5,7.6000000000000005,7.800000000000001,8.0,7.683333333333334,7.1000000000000005,7.2,7.300000000000001,7.5,7.233333333333333,6.1000000000000005,6.0,6.0,6.2,6.016666666666667,1.73,1.6500000000000001,1.34,1.05,1.5083333333333333,14.9,15.600000000000001,16.6,16.6,15.983333333333334,2.5,2.5,2.2,2.2,2.35,373.23854967467815,0.43700000643730164,74.25923611111111,75.71284722222222,78.07930555555555,0.01701473630964756,0.09823269889574988,1.7297361411069323,19.19522306199851,21.052134621146084,3.0
36.5,-104.5,9.928046226501465,0.20517262816429138,6.4,6.5,6.5,6.6000000000000005,6.483333333333333,7.800000000000001,7.800000000000001,7.9,8.1,7.8500000000000005,6.9,6.9,6.9,7.0,6.9,4.7700000000000005,2.16,1.51,0.8,2.27,23.1,21.200000000000003,20.400000000000002,19.8,21.116666666666667,1.9000000000000001,2.1,2.1,2.2,2.0666666666666664,272.0056529064936,0.43700000643730164,90.02881944444445,91.875625,93.31173611111112,0.07371381670236588,0.03171147227240216,1.7297361411069323,18.0,18.0,4.0
36.5,-103.5,10.913856506347656,0.20070305466651917,7.300000000000001,7.5,7.5,7.9,7.466666666666667,7.4,7.4,7.6000000000000005,7.800000000000001,7.5,7.0,6.9,7.0,7.2,6.966666666666667,1.83,1.43,0.9500000000000001,0.54,1.2566666666666668,19.700000000000003,20.0,19.900000000000002,19.700000000000003,19.9,2.0,2.2,2.2,2.2,2.166666666666667,231.9954738731168,0.43700000643730164,96.20097222222222,99.99534722222222,99.44555555555556,0.12606564164161682,0.03649356188166258,1.7297361411069323,16.225784781375054,16.225784781375054,7.0
36.5,-102.5,12.677082061767578,0.20114895701408386,7.4,7.6000000000000005,7.7,8.1,7.616666666666667,7.4,7.5,7.6000000000000005,7.7,7.533333333333333,6.9,6.800000000000001,6.800000000000001,6.800000000000001,6.816666666666666,2.41,1.1400000000000001,0.8300000000000001,0.46,1.1966666666666668,16.8,15.8,16.0,16.1,16.066666666666666,1.4000000000000001,1.6,1.6,1.7000000000000002,1.5666666666666667,254.23123388537562,0.43700000643730164,96.99569444444444,99.9876388888889,99.15763888888888,0.18654750287532806,0.12588016734663612,2.1745254345344294,12.494253744211365,16.55554002856962,26.0
36.5,-101.5,13.550868034362793,0.20272193849086761,7.5,7.7,7.800000000000001,8.0,7.716666666666667,7.6000000000000005,7.6000000000000005,7.7,7.800000000000001,7.65,6.7,6.800000000000001,6.800000000000001,6.9,6.783333333333333,1.24,0.99,0.77,0.47000000000000003,0.9216666666666667,15.8,14.600000000000001,14.8,14.700000000000001,14.9,1.6,1.9000000000000001,1.8,1.8,1.7999999999999998,249.152852236429,0.43700000643730164,97.81444444444445,100.0,99.15243055555555,0.3120591938495636,0.1452796170300989,2.1745254345344294,27.100000381469727,27.100000381469727,30.0
36.5,-100.5,13.453453063964844,0.20474132895469666,7.300000000000001,7.4,7.5,7.9,7.433333333333334,7.1000000000000005,7.1000000000000005,7.300000000000001,7.6000000000000005,7.2,6.6000000000000005,6.6000000000000005,6.7,6.800000000000001,6.65,1.1400000000000001,0.9500000000000001,0.67,0.41000000000000003,0.8416666666666668,18.400000000000002,18.3,18.900000000000002,19.3,18.616666666666667,1.9000000000000001,2.3000000000000003,2.3000000000000003,2.4000000000000004,2.2333333333333334,236.80517194492023,0.43700000643730164,96.635625,99.93354166666667,99.636875,0.552308976650238,0.05791888055529856,2.1745254345344294,25.5,25.5,22.0
36.5,-99.5,14.26364803314209,0.20687547326087952,7.300000000000001,7.5,7.5,7.800000000000001,7.466666666666667,7.2,7.1000000000000005,7.300000000000001,7.4,7.216666666666667,6.6000000000000005,6.5,6.6000000000000005,6.7,6.566666666666666,1.58,1.25,0.8,0.5,1.08,14.3,14.3,15.200000000000001,15.3,14.75,1.1,1.2000000000000002,1.3,1.3,1.2333333333333334,259.85950434590603,0.41200000047683716,87.97930555555556,91.15743055555555,93.56708333333333,0.40490272641181946,0.05988736130855855,2.1745254345344294,13.125014257504926,15.748970293056711,28.0
36.5,-98.5,14.929519653320312,0.2201564908027649,6.7,6.6000000000000005,6.7,7.1000000000000005,6.666666666666667,6.6000000000000005,6.6000000000000005,6.6000000000000005,6.7,6.6000000000000005,6.1000000000000005,6.0,6.0,6.1000000000000005,6.016666666666667,1.97,1.04,0.67,0.51,1.01,12.600000000000001,10.600000000000001,9.200000000000001,9.1,10.233333333333334,1.1,1.1,1.0,1.1,1.0499999999999998,312.642792965049,0.43700000643730164,87.61184026808154,90.7055291817928,93.63159731918458,0.28874966502189636,0.09474507569982335,2.1745254345344294,7.250396041132032,8.300633618127536,51.0
36.5,-97.5,15.008899688720703,0.2396886646747589,7.1000000000000005,7.2,7.300000000000001,7.7,7.233333333333333,6.300000000000001,6.300000000000001,6.4,6.800000000000001,6.3500000000000005,5.800000000000001,5.7,5.800000000000001,5.7,5.7666666666666675,2.2800000000000002,1.12,1.0,0.63,1.2533333333333334,14.0,14.0,16.7,19.900000000000002,15.35,1.8,1.8,1.8,1.9000000000000001,1.7999999999999998,355.4313551911189,0.43700000643730164,88.78145833333333,92.64895833333334,95.54541666666667,0.08555004745721817,0.17918075847883147,2.1745254345344294,13.994684636854242,25.50674056490913,62.0
36.5,-96.5,15.0426664352417,0.25466394424438477,6.4,6.4,6.4,6.6000000000000005,6.4,6.0,6.0,6.0,6.1000000000000005,6.0,5.7,5.4,5.4,5.4,5.45,2.68,1.28,1.05,0.71,1.3983333333333334,17.900000000000002,16.5,17.2,21.200000000000003,17.083333333333336,2.4000000000000004,2.3000000000000003,2.3000000000000003,2.4000000000000004,2.3166666666666664,314.4355227937067,0.43700000643730164,83.05895833333334,84.14340277777778,87.28486111111111,0.08282458782196045,0.22750949971116044,2.1745254345344294,18.25215446381869,19.77686711000878,29.0
36.5,-95.5,14.941703796386719,0.26203861832618713,6.1000000000000005,6.1000000000000005,6.2,6.300000000000001,6.15,6.1000000000000005,6.1000000000000005,6.0,6.0,6.05,5.4,5.2,5.1000000000000005,5.0,5.183333333333334,2.95,1.77,1.08,0.8200000000000001,1.6216666666666668,21.1,18.5,18.400000000000002,23.5,18.883333333333333,2.0,2.3000000000000003,2.2,2.3000000000000003,2.2,346.68021307828553,0.44699999690055847,76.52900619820322,76.57914896580542,81.3535761543283,0.17138250172138214,0.2846946148405482,2.1745254345344294,10.0,10.0,39.0
36.5,-94.5,14.18774700164795,0.26741859316825867,5.9,5.800000000000001,5.7,5.800000000000001,5.766666666666667,6.1000000000000005,6.1000000000000005,6.1000000000000005,6.1000000000000005,6.1,5.2,5.0,4.9,4.9,4.983333333333333,3.89,1.3900000000000001,1.08,0.72,1.6516666666666668,18.2,15.0,14.600000000000001,22.5,15.333333333333334,1.9000000000000001,1.7000000000000002,1.5,1.5,1.6333333333333333,378.307522556514,0.44999998807907104,47.62433558396782,48.419120815974715,38.78767418474357,0.07200056314468384,0.3703115421925652,0.8648680705534662,6.805289730435185,9.259917852253857,46.0
36.5,-93.5,13.915780067443848,0.26965591311454773,5.7,5.7,5.6000000000000005,5.6000000000000005,5.65,5.6000000000000005,5.6000000000000005,5.5,5.6000000000000005,5.55,4.7,4.5,4.5,4.5,4.533333333333333,5.16,2.96,1.41,0.67,2.5516666666666667,17.7,14.600000000000001,13.8,18.1,14.716666666666667,2.0,1.6,1.5,1.6,1.6166666666666667,372.76396559679984,0.44699999690055847,50.49118055555556,48.422291666666666,41.65965277777778,0.1020691990852356,0.4035915902378809,0.8648680705534662,16.30840693898339,22.50142574807532,35.0
36.5,-92.5,14.135554313659668,0.27569806575775146,5.5,5.5,5.4,5.4,5.45,6.2,6.2,6.2,6.1000000000000005,6.199999999999999,4.800000000000001,4.4,4.4,4.4,4.466666666666667,4.3100000000000005,2.31,0.85,0.43,1.9133333333333333,15.5,11.600000000000001,9.8,13.5,11.350000000000001,2.5,2.1,2.1,2.1,2.166666666666667,387.99063133017376,0.44699999690055847,53.79378986472279,49.34534239854209,46.89689493236139,0.09338299185037613,0.4033504066096859,0.8648680705534662,16.6208080478719,24.025942673231455,26.0
36.5,-91.5,14.001189231872559,0.28362852334976196,5.9,5.9,5.9,5.800000000000001,5.9,5.7,5.7,5.6000000000000005,5.6000000000000005,5.65,4.9,4.5,4.4,4.4,4.516666666666667,3.59,1.41,0.87,0.31,1.5033333333333334,13.0,8.700000000000001,7.7,9.700000000000001,8.916666666666666,1.5,1.4000000000000001,1.2000000000000002,1.2000000000000002,1.3166666666666669,476.16768116292906,0.44699999690055847,51.46083333333333,48.00298611111111,46.31236111111111,0.04474448785185814,0.47353339742027667,0.8648680705534662,8.342301397141938,13.409464876620628,32.0
36.5,-90.5,14.537349700927734,0.28553062677383423,5.5,5.4,5.4,5.300000000000001,5.416666666666667,6.0,6.0,5.9,5.9,5.95,5.0,4.9,4.9,4.800000000000001,4.916666666666667,3.8200000000000003,1.59,0.61,0.43,1.4716666666666667,12.3,10.0,8.6,10.5,9.683333333333334,1.9000000000000001,1.1,1.0,1.1,1.1833333333333333,477.4616981085219,0.44999998807907104,54.773402777777775,54.279583333333335,54.65972222222222,0.279234915971756,0.784875861852107,1.0131311683626316,11.874801979433983,11.857927008585932,58.0
36.5,-89.5,14.617451667785645,0.2842251658439636,6.0,6.0,5.9,5.800000000000001,5.95,6.0,6.0,6.0,5.9,6.0,5.0,4.800000000000001,4.800000000000001,4.7,4.833333333333334,2.61,0.9,0.59,0.39,1.03,18.400000000000002,15.5,15.8,16.7,16.133333333333333,1.9000000000000001,1.6,1.6,1.6,1.65,516.1438874110511,0.43700000643730164,79.01743055555555,80.83638888888889,81.82340277777777,0.5674615502357483,0.6403122932800269,0.7907365216488834,18.436946880978574,22.5023762467922,72.0
36.5,-88.5,14.23944091796875,0.28657639026641846,5.5,5.4,5.300000000000001,5.1000000000000005,5.366666666666667,5.300000000000001,5.2,5.1000000000000005,5.1000000000000005,5.166666666666667,4.7,4.4,4.2,4.0,4.35,4.91,1.51,0.65,0.44,1.6466666666666667,18.900000000000002,9.4,9.5,11.200000000000001,11.033333333333333,2.2,1.4000000000000001,1.3,1.3,1.4833333333333334,627.6322783941571,0.44699999690055847,64.08885442056282,63.367604697540436,61.642883521678115,0.1325303465127945,0.5432030613654151,0.7907365216488834,0.0,0.0,62.0
36.5,-87.5,14.045894622802734,0.2899623513221741,5.300000000000001,5.300000000000001,5.2,5.2,5.25,5.5,5.5,5.5,5.4,5.5,5.1000000000000005,4.7,4.7,4.5,4.766666666666667,4.98,1.33,0.78,0.48,1.6633333333333336,16.1,13.0,13.200000000000001,13.700000000000001,13.616666666666667,2.0,1.4000000000000001,1.3,1.4000000000000001,1.4500000000000002,646.9260129963717,0.44699999690055847,51.316606676547394,46.91686075234667,43.95864210600607,0.10990450531244278,0.5447631571652226,0.7907365216488834,9.300665062969305,9.300665062969305,46.0
